major,school,degree_level,academic_year,plan_status,requirement_group,course_code,course_title,course_type,credit_hours,prerequisites,source_page,source
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301171,Italian Language,,,30301170,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301180,Chinese 1,,,,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301221,Development Academic Writing,,,30301124,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301222,Research and Technical Writing,,,30301124,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301232,French Language Level 2,,,30301131,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30301233,French Language Level 3,,,30301232,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302121,Science & Society Seminar I: Arab Contributions to Science and Arts,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302122,Science & Society Seminar II: Philosophy of Science,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302123,Art Appreciation and Techniques,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302124,Civil & Professional Culture,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302125,Rights and Responsibilities: Understanding Human Rights,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,30302129,Military Science,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,40302111,Professional Skills,,,-,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,40302211,Professional Practice,,,40302111,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Electrical Engineering,School of Engineering Technology,Technical,2022,current,University Requirements,40302231,Entrepreneurship Bootcamp,,,30301123 & 40302211,5,73f333d7-5819-ed11-b847-00155d140b05_2c51c9ef2be44c07bbef01112b5a0a1d.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101240,Fundamentals of Thermodynamics and Heat Engines,HNC,4,00102111,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101241,Fluid Mechanics,HNC,4,00102111,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101343,Further Thermodynamics,HND,4,00101240,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101345,"Heating, Ventilation and Air Conditioning (HVAC)",HTU,3,00101240,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101366,Lean Manufacturing,HND,4,00101112,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00101442,Heat and Mass Transfer,HTU,3,00101240,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102205,Advanced Workshop for Energy Engineers,HTU,1,00101104,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102321,Professional Engineering Management,HND,4,00102220,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102330,Energy Resources and Conversion,HTU,3,00101240,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102340,Renewable Energy Systems and Technologies,HTU,3,00102111,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102490,Research Project for Energy Engineers,HND,4,Department Approval,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102496,Practical Training for Energy Engineers (PATH),HTU,6,30302231 & 30301123,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102497,Practical Training for Energy Engineers (PATH) continuation,HTU,12,00102496,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102522,Maintenance Engineering,HTU,3,00102321,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102523,"Health, safety, and Environment",HTU,1,00102321,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102531,"Energy Economics, Policy, and Regulations",HTU,3,00102330,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102532,Energy Efficiency and Management,HTU,3,00102330,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102541,Photovoltaic Systems,HTU,3,00103232 & 00102340,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102542,Solar Thermal Systems,HTU,3,00101242,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102543,Wind Energy,HTU,3,00103333,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102544,Green Buildings,HTU,3,00102111,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102545,Sustainability,HTU,3,00102340,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102550,Energy Storage,HTU,3,00103331,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102551,Smart Grids,HTU,3,"00103331, 00103534",8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102552,Electric and Hybrid Vehicles,HTU,3,00103333,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102553,Energy Simulation in buildings,HTU,3,00101545,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102593,Special Topics in Energy Engineering,HTU,3,Department Approval,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102594,Capstone Project for Energy Engineers,HTU,1,00102490,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00102595,Capstone Project for Energy Engineers continuation,HTU,2,00102594,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103213,Further Mathematics,HND,4,00103110,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103230,Electrical and Electronic Principles,HNC,4,00102111,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103232,"Further Electrical, Electronic and Digital Principles",HND,4,"00103230, 00103213",7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103240,Electronic Circuits and Devices,HNC,4,00103230,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103250,Instrumentation and Control Systems,HNC,4,00103230,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103331,"Industrial Power, Electronics and Storage",HND,4,00103240,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103333,Electrical Machines,HTU,3,00103232,8,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,Program Requirements,00103534,Power Systems,HTU,3,00103232,7,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00101100,Introduction to Engineering Drawing,HTU,1,-,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00101103,Workshop I,HTU,2,-,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00101104,Workshop II,HTU,1,00101103,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00101112,Engineering Design,HNC,4,00101100,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00102102,STEM Lab II,HTU,1,00103101,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00102111,Engineering Science,HNC,4,30303112,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00102220,Managing a Professional Engineering Project,HNC,4,00101112,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00103101,STEM Lab I,HTU,1,-,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00103110,Engineering Math,HNC,4,30303111,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,00103375,Introduction to AI and Data Sciences,HTU,3,40303130 & 00103110,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,30303111,Functional Math,HTU,3,3030110,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,30303112,Functional Physics,HTU,3,-,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,School Requirements,40303130,Fundamentals of Computing,HTU,4,-,6,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301111,Arabic Language and communication skills,,1,Arabic Placement test score ≥60 or 30301110,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301121,Pre-Intermediate English Intensive + Lab,,4,30301120 Pre-Foundation English Elementary Intensive,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301122,English Intermediate,,3,30301121,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301123,English Upper-Intermediate,,3,30301122,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301124,English Advanced,,3,30301123,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301130,Foundational French Language,,1,-,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301131,French language Level 1,,1,30301130,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301132,French Language Level 2,,1,30301131,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301133,French Language Level 3,,1,30301132,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
Energy Engineering,School of Engineering Technology,BSc,,current,University Requirements,30301140,Foundational German Language,,1,-,5,73f333d7-5819-ed11-b847-00155d140b05_f3badd12ad3f4e079cb16443be5bbf11.pdf
